ind_id,children,annual_income,education,employed_days,mobile_phone,work_phone,phone,email_id,family_members,label,age,gender_M,car_owner_Y,propert_owner_Y,type_income_Pensioner,type_income_State servant,type_income_Working,marital_status_Married,marital_status_Separated,marital_status_Single / not married,marital_status_Widow,housing_type_House / apartment,housing_type_Municipal apartment,housing_type_Office apartment,housing_type_Rented apartment,housing_type_With parents,type_occupation_Cleaning staff,type_occupation_Cooking staff,type_occupation_Core staff,type_occupation_Drivers,type_occupation_HR staff,type_occupation_High skill tech staff,type_occupation_IT staff,type_occupation_Laborers,type_occupation_Low-skill Laborers,type_occupation_Managers,type_occupation_Medicine staff,type_occupation_NA,type_occupation_Private service staff,type_occupation_Realty agents,type_occupation_Sales staff,type_occupation_Secretaries,type_occupation_Security staff,type_occupation_Waiters/barmen staff
5149744,1,3682.375,1,-1386,1,0,0,0,3,0,34.91581108829569,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5117561,0,3682.375,1,-645,1,1,0,0,2,0,42.878850102669404,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5089760,0,3682.375,3,-886,1,0,0,1,1,0,22.42299794661191,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5053642,0,3682.375,3,-1823,1,0,1,0,2,0,55.72621492128679,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5089934,0,3682.375,1,-4965,1,0,0,0,2,0,52.48459958932238,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5143465,0,3682.375,1,365243,1,0,1,0,1,0,63.68788501026694,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5125127,0,3682.375,1,-1868,1,1,1,0,1,0,44.07392197125257,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5113163,1,3682.375,1,-3716,1,1,1,0,3,0,34.4394250513347,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5116883,0,3682.375,1,-1344,1,1,0,0,2,0,48.67624914442163,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5037008,0,3682.375,1,365243,1,0,1,0,1,0,56.00547570157426,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5090126,0,3682.375,1,-1557,1,0,0,0,1,0,37.79603011635866,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5036648,0,3682.375,3,-3761,1,0,0,0,2,0,31.014373716632445,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5090335,0,3682.375,1,-3716,1,1,1,0,2,0,35.85215605749487,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5053182,0,3682.375,3,365243,1,0,0,0,2,0,66.56262833675565,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5114342,0,3682.375,1,-2993,1,1,0,0,2,0,26.858316221765914,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5024163,3,3682.375,1,-1981,1,0,0,0,5,0,36.550308008213555,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5115633,0,3682.375,1,-102,1,0,0,0,2,0,62.42299794661191,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5126311,0,3682.375,2,-288,1,1,0,1,2,0,21.09514031485284,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5135779,0,3682.375,1,-2147,1,0,1,0,2,0,65.28131416837782,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5054697,0,3682.375,3,-6908,1,0,0,0,2,0,45.319644079397676,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5116343,1,3682.375,1,-3929,1,1,0,0,3,0,32.01916495550992,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5022800,0,3682.375,3,-1497,1,0,0,0,1,0,32.84873374401095,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5054348,0,3682.375,1,-424,1,1,1,0,1,0,33.80698151950719,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5099980,0,3682.375,1,-1069,1,0,0,0,1,0,41.229295003422315,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5087829,0,3682.375,1,-2323,1,1,0,1,2,0,28.605065023956193,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5051050,0,3682.375,1,-2174,1,0,0,0,2,0,61.347022587268995,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5148872,0,3682.375,2,-3332,1,0,0,0,2,0,42.08350444900753,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5117323,1,3682.375,3,-553,1,0,0,0,2,0,33.17180013689254,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5088101,0,3682.375,1,-375,1,0,0,0,1,0,46.46406570841889,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5023587,0,3682.375,1,-6352,1,0,0,0,1,0,39.3264887063655,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5028547,1,3682.375,1,-1056,1,0,1,0,2,0,34.74880219028063,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5053636,0,3682.375,3,365243,1,0,0,0,1,0,60.07939767282683,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5149402,1,3682.375,1,-1172,1,0,0,0,3,0,37.478439425051334,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5095554,0,3682.375,1,365243,1,0,1,0,2,0,63.61396303901437,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5067090,0,3682.375,1,-4663,1,0,1,0,2,0,37.35249828884326,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5010865,1,3682.375,1,-678,1,0,1,1,3,0,49.75496235455168,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5041147,0,3682.375,1,365243,1,0,0,0,2,0,63.61670088980151,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5105555,0,3682.375,1,-4532,1,0,0,0,2,0,54.21492128678987,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5136976,0,3682.375,3,-5587,1,0,0,0,2,0,34.70773442847365,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5058366,0,3682.375,1,365243,1,0,0,0,1,0,55.09924709103354,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5066458,0,3682.375,1,-1406,1,0,0,0,1,0,42.878850102669404,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5045844,0,3682.375,1,-8966,1,0,0,0,2,0,57.045859000684466,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5115814,3,3682.375,1,-6860,1,0,0,0,5,0,39.2498288843258,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5062362,0,3682.375,3,365243,1,0,0,0,2,0,56.98562628336756,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5010596,0,3682.375,1,365243,1,0,0,0,2,0,62.770704996577685,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5113472,0,3682.375,1,-346,1,0,1,0,2,0,52.56673511293634,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5041535,0,3682.375,1,-1463,1,0,1,0,1,0,54.261464750171115,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5066617,0,3682.375,1,-157,1,0,0,1,2,0,51.279945242984255,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5126751,2,3682.375,1,-561,1,0,0,0,4,0,45.516769336071185,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5009908,0,3682.375,1,-3661,1,0,0,0,2,0,52.34770704996578,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5068337,0,3682.375,3,-505,1,1,1,0,2,0,27.655030800821354,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5105535,0,3682.375,1,365243,1,0,1,0,1,0,55.60301163586585,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5061724,0,3682.375,2,365243,1,0,0,0,1,0,66.5160848733744,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5028919,0,3682.375,1,-1787,1,0,0,0,2,0,47.096509240246405,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5035627,0,3682.375,3,-6764,1,0,0,0,2,0,49.582477754962355,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5074705,0,3682.375,3,-10600,1,0,0,0,1,0,60.876112251882276,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5114061,1,3682.375,3,-3999,1,1,1,0,3,0,49.09514031485284,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5100373,2,3682.375,1,-3960,1,0,0,0,4,0,35.175906913073234,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5112765,1,3682.375,3,-2065,1,1,1,1,3,0,30.184804928131417,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5045439,0,3682.375,3,365243,1,0,0,0,2,0,64.46543463381246,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5113922,0,3682.375,1,365243,1,0,0,0,1,0,64.27926078028747,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5037125,0,3682.375,3,-2227,1,0,1,0,2,0,31.93429158110883,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5029538,0,3682.375,3,-1205,1,0,0,0,2,0,34.997946611909654,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5010078,2,3682.375,1,-1135,1,0,0,0,4,0,34.27241615331965,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5085861,0,3682.375,1,-5190,1,0,0,0,2,0,49.82614647501711,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5009146,0,3682.375,3,-3720,1,1,1,0,2,0,43.3264887063655,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5149433,0,3682.375,1,-2633,1,0,0,0,1,0,53.61806981519507,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5061753,0,3682.375,1,365243,1,0,1,0,2,0,63.06639288158795,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5143009,1,3682.375,1,365243,1,0,1,0,3,0,51.175906913073234,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5079017,2,3682.375,3,-1000,1,0,0,0,4,0,27.07460643394935,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5096318,0,3682.375,3,-158,1,0,0,0,1,0,26.05612594113621,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5038615,1,3682.375,3,-3272,1,0,0,0,3,0,33.76043805612594,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5047670,1,3682.375,3,-2500,1,1,1,1,3,0,38.51882272416153,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5044987,0,3682.375,3,365243,1,0,1,0,2,0,55.7015742642026,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5036828,0,3682.375,3,-4327,1,0,0,0,2,0,52.58590006844627,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5139892,0,3682.375,1,-6033,1,0,1,0,2,0,50.60643394934976,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5135446,1,3682.375,1,-170,1,0,0,0,3,0,27.474332648870636,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5095586,0,3682.375,2,-278,1,1,0,1,2,0,24.04928131416838,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5068963,0,3682.375,3,-3062,1,0,0,0,2,0,41.56331279945243,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5022047,0,3682.375,1,-8157,1,1,1,0,2,0,40.84052019164955,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5048121,2,3682.375,1,-2653,1,0,1,0,4,0,33.10335386721424,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5117219,0,3682.375,1,-1953,1,0,0,0,2,0,30.409308692676248,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5009821,0,3682.375,1,-5457,1,0,1,0,2,0,40.747433264887064,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5033500,0,3682.375,1,-1997,1,0,0,0,2,0,48.12594113620808,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5058281,0,3682.375,3,-3435,1,1,1,1,2,0,40.785763175906915,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5054373,0,3682.375,1,365243,1,0,1,0,1,0,56.73648186173853,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5142988,1,3682.375,3,-1504,1,1,0,0,3,0,28.930869267624914,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5137229,0,3682.375,1,-2696,1,1,0,0,2,0,38.559890485968516,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5113373,1,3682.375,3,365243,1,0,1,0,3,0,51.96167008898015,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5053152,0,3682.375,1,365243,1,0,0,0,1,0,65.08966461327857,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5090386,0,3682.375,3,-13735,1,0,0,0,1,0,58.965092402464066,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5142899,0,3682.375,3,-227,1,0,0,0,1,0,24.78302532511978,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5113510,0,3682.375,1,-132,1,0,0,0,2,0,47.02532511978097,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5091457,2,3682.375,1,-6621,1,1,1,0,4,0,42.878850102669404,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5009791,0,3682.375,1,365243,1,0,1,0,1,0,60.238193018480494,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5149484,1,3682.375,3,-2481,1,0,0,0,3,0,30.87748117727584,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5092221,0,3682.375,1,-2818,1,0,0,0,2,0,31.906913073237508,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5067003,0,3682.375,1,-11906,1,0,1,0,2,0,51.34017796030116,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5023838,0,3682.375,1,-1077,1,0,1,0,2,0,54.21218343600274,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5095433,0,3682.375,3,-9258,1,0,0,0,2,0,51.37303216974675,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5033797,0,3682.375,1,-2277,1,0,0,0,2,0,46.836413415468854,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5022803,0,3682.375,3,-1497,1,0,0,0,1,0,32.84873374401095,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5104953,0,3682.375,1,-2422,1,0,0,0,2,0,59.36755646817249,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5100098,0,3682.375,1,-826,1,0,0,0,2,0,29.70841889117043,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5091792,1,3682.375,1,-2969,1,1,0,0,3,0,41.659137577002056,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5149805,0,3682.375,2,-2086,1,0,1,1,1,0,27.030800821355236,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5089681,0,3682.375,2,-1070,1,1,0,0,2,0,27.45516769336071,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5052678,1,3682.375,3,-8172,1,1,1,0,3,0,42.776180698151954,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5116809,0,3682.375,1,-701,1,0,0,0,2,0,50.280629705681044,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5143353,0,3682.375,1,-1384,1,1,0,0,2,0,28.960985626283367,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5090232,0,3682.375,1,-9447,1,0,0,0,1,0,60.16974674880219,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5117095,0,3682.375,1,365243,1,0,0,0,2,0,38.35728952772074,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5088987,2,3682.375,1,-1160,1,1,1,0,4,0,40.03285420944559,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5021584,1,3682.375,1,-1952,1,0,0,0,3,0,35.73442847364819,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5009291,0,3682.375,1,-4816,1,0,1,0,2,0,41.451060917180016,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5051007,0,3682.375,3,-1354,1,0,0,0,2,0,29.31416837782341,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5024263,0,3682.375,1,-1128,1,0,1,0,2,0,58.25051334702259,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5125771,0,3682.375,1,-469,1,0,0,0,2,0,63.95619438740589,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5021879,2,3682.375,1,-217,1,0,1,0,4,0,35.85215605749487,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5137247,0,3682.375,1,-3273,1,1,1,0,2,0,47.51540041067762,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5096336,0,3682.375,1,365243,1,0,1,0,1,0,64.82956878850102,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5061762,1,3682.375,3,-563,1,0,0,1,3,0,30.833675564681723,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5069117,0,3682.375,1,365243,1,0,0,0,1,0,56.336755646817245,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5009579,0,3682.375,1,365243,1,0,0,0,2,0,58.36002737850787,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5048319,0,3682.375,3,-1526,1,0,0,0,1,0,59.9233401779603,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5023389,2,3682.375,3,-2092,1,0,0,0,4,0,37.059548254620125,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5143457,0,3682.375,1,-1749,1,0,0,0,2,0,32.61327857631759,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5089225,0,3682.375,1,365243,1,0,1,0,2,0,63.044490075290895,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5069257,1,3682.375,1,-931,1,0,1,1,3,0,35.10198494182067,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5044939,2,3682.375,3,-5639,1,0,1,0,4,0,43.879534565366185,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5022730,3,3682.375,1,-1674,1,0,0,0,5,0,41.78507871321013,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5149413,2,3682.375,3,-168,1,0,1,0,4,0,29.94387405886379,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
